selected_order,train_id_filtered,train_id_original,label_id,label_name,label_raw
5734,49939,49939,5,post_impressionism,5
5735,6832,6832,1,realism,1
5736,33010,33010,3,expressionism,3
5737,11306,11306,9,renaissance,9
5738,48619,48619,7,surrealism,7
5739,36073,36073,9,renaissance,9
5740,28455,28455,0,impressionism,0
5741,27963,27963,3,expressionism,3
5742,34854,34854,2,romanticism,2
5743,35412,35412,4,baroque,4
5744,27700,27700,2,romanticism,2
5745,38261,38261,0,impressionism,0
5746,41279,41279,3,expressionism,3
5747,49225,49225,7,surrealism,7
5748,3021,3021,2,romanticism,2
5749,3220,3220,6,art_nouveau,6
5750,17937,17937,5,post_impressionism,5
5751,23712,23712,9,renaissance,9
5752,150,150,3,expressionism,3
5753,12613,12613,1,realism,1
5754,18554,18554,4,baroque,4
5755,35927,35927,1,realism,1
5756,31350,31350,1,realism,1
5757,46958,46958,0,impressionism,0
5758,42916,42916,6,art_nouveau,6
5759,4678,4678,0,impressionism,0
5760,31150,31150,2,romanticism,2
5761,48472,48472,7,surrealism,7
5762,9731,9731,3,expressionism,3
5763,36352,36352,7,surrealism,7
5764,42834,42834,0,impressionism,0
5765,26348,26348,5,post_impressionism,5
5766,29573,29573,2,romanticism,2
5767,45329,45329,2,romanticism,2
5768,3929,3929,9,renaissance,9
5769,18455,18455,5,post_impressionism,5
5770,19451,19451,6,art_nouveau,6
5771,3298,3298,3,expressionism,3
5772,40426,40426,7,surrealism,7
5773,43438,43438,0,impressionism,0
5774,1489,1489,9,renaissance,9
5775,34590,34590,6,art_nouveau,6
5776,28459,28459,2,romanticism,2
5777,31611,31611,0,impressionism,0
5778,46538,46538,2,romanticism,2
5779,21750,21750,1,realism,1
5780,10881,10881,3,expressionism,3
5781,14673,14673,3,expressionism,3
5782,8478,8478,8,ukiyo_e,8
5783,27545,27545,5,post_impressionism,5
5784,33254,33254,6,art_nouveau,6
5785,32423,32423,5,post_impressionism,5
5786,36418,36418,1,realism,1
5787,31165,31165,0,impressionism,0
5788,37800,37800,9,renaissance,9
5789,20532,20532,5,post_impressionism,5
5790,33936,33936,5,post_impressionism,5
5791,22468,22468,9,renaissance,9
5792,20916,20916,7,surrealism,7
5793,46457,46457,6,art_nouveau,6
5794,47693,47693,2,romanticism,2
5795,283,283,1,realism,1
5796,9410,9410,2,romanticism,2
5797,5070,5070,3,expressionism,3
5798,45662,45662,0,impressionism,0
5799,40845,40845,9,renaissance,9
5800,23542,23542,8,ukiyo_e,8
5801,3633,3633,8,ukiyo_e,8
5802,30494,30494,8,ukiyo_e,8
5803,35042,35042,5,post_impressionism,5
5804,28958,28958,3,expressionism,3
5805,46491,46491,2,romanticism,2
5806,9501,9501,7,surrealism,7
5807,8642,8642,5,post_impressionism,5
5808,37786,37786,9,renaissance,9
5809,34861,34861,4,baroque,4
5810,12088,12088,6,art_nouveau,6
5811,33903,33903,4,baroque,4
5812,9011,9011,8,ukiyo_e,8
5813,16382,16382,7,surrealism,7
5814,4036,4036,5,post_impressionism,5
5815,6804,6804,4,baroque,4
5816,46392,46392,7,surrealism,7
5817,4609,4609,9,renaissance,9
5818,48876,48876,5,post_impressionism,5
5819,31257,31257,1,realism,1
5820,586,586,5,post_impressionism,5
5821,34495,34495,8,ukiyo_e,8
5822,31732,31732,7,surrealism,7
5823,3789,3789,6,art_nouveau,6
5824,47185,47185,1,realism,1
5825,1697,1697,6,art_nouveau,6
5826,42440,42440,7,surrealism,7
5827,33728,33728,2,romanticism,2
5828,48480,48480,7,surrealism,7
5829,30689,30689,7,surrealism,7
5830,36691,36691,7,surrealism,7
5831,49990,49990,8,ukiyo_e,8
5832,22132,22132,9,renaissance,9
5833,7598,7598,3,expressionism,3
5834,38399,38399,9,renaissance,9
5835,36521,36521,1,realism,1
5836,45535,45535,6,art_nouveau,6
5837,12010,12010,3,expressionism,3
5838,11010,11010,5,post_impressionism,5
5839,27887,27887,0,impressionism,0
5840,16164,16164,1,realism,1
5841,17549,17549,7,surrealism,7
5842,16409,16409,7,surrealism,7
5843,15731,15731,8,ukiyo_e,8
5844,41673,41673,6,art_nouveau,6
5845,5990,5990,4,baroque,4
5846,43890,43890,0,impressionism,0
5847,35691,35691,4,baroque,4
5848,25940,25940,1,realism,1
5849,18849,18849,1,realism,1
5850,6974,6974,7,surrealism,7
5851,17319,17319,8,ukiyo_e,8
5852,10089,10089,1,realism,1
5853,43034,43034,8,ukiyo_e,8
5854,8238,8238,5,post_impressionism,5
5855,36342,36342,2,romanticism,2
5856,3504,3504,6,art_nouveau,6
5857,36285,36285,9,renaissance,9
5858,44129,44129,6,art_nouveau,6
5859,8961,8961,4,baroque,4
5860,5329,5329,9,renaissance,9
5861,43091,43091,5,post_impressionism,5
5862,44454,44454,6,art_nouveau,6
5863,27392,27392,9,renaissance,9
5864,40295,40295,4,baroque,4
5865,6660,6660,6,art_nouveau,6
5866,22761,22761,8,ukiyo_e,8
5867,21430,21430,6,art_nouveau,6
5868,9284,9284,5,post_impressionism,5
5869,7289,7289,5,post_impressionism,5
5870,45319,45319,1,realism,1
5871,36250,36250,0,impressionism,0
5872,3189,3189,2,romanticism,2
5873,37042,37042,1,realism,1
5874,46572,46572,4,baroque,4
5875,47823,47823,5,post_impressionism,5
5876,29949,29949,3,expressionism,3
5877,5260,5260,8,ukiyo_e,8
5878,16157,16157,5,post_impressionism,5
5879,44711,44711,3,expressionism,3
5880,16115,16115,4,baroque,4
5881,22022,22022,7,surrealism,7
5882,2265,2265,4,baroque,4
5883,47343,47343,3,expressionism,3
5884,35302,35302,3,expressionism,3
5885,32434,32434,1,realism,1
5886,6752,6752,1,realism,1
5887,10801,10801,6,art_nouveau,6
5888,31586,31586,1,realism,1
5889,13933,13933,8,ukiyo_e,8
5890,29141,29141,9,renaissance,9
5891,8781,8781,9,renaissance,9
5892,15211,15211,5,post_impressionism,5
5893,25850,25850,7,surrealism,7
5894,24835,24835,6,art_nouveau,6
5895,38857,38857,4,baroque,4
5896,11265,11265,4,baroque,4
5897,29658,29658,3,expressionism,3
5898,30481,30481,3,expressionism,3
5899,34392,34392,4,baroque,4
5900,34176,34176,2,romanticism,2
5901,35244,35244,8,ukiyo_e,8
5902,6199,6199,4,baroque,4
5903,18508,18508,1,realism,1
5904,6887,6887,6,art_nouveau,6
5905,28985,28985,4,baroque,4
5906,19101,19101,3,expressionism,3
5907,31456,31456,3,expressionism,3
5908,15121,15121,3,expressionism,3
5909,12141,12141,9,renaissance,9
5910,21549,21549,9,renaissance,9
5911,13069,13069,9,renaissance,9
5912,24994,24994,8,ukiyo_e,8
5913,36638,36638,5,post_impressionism,5
5914,42270,42270,6,art_nouveau,6
5915,48931,48931,8,ukiyo_e,8
5916,45737,45737,1,realism,1
5917,23141,23141,0,impressionism,0
5918,9267,9267,5,post_impressionism,5
5919,17299,17299,0,impressionism,0
5920,42535,42535,7,surrealism,7
5921,43655,43655,9,renaissance,9
5922,19386,19386,0,impressionism,0
5923,24181,24181,2,romanticism,2
5924,21110,21110,1,realism,1
5925,28191,28191,1,realism,1
5926,42740,42740,1,realism,1
5927,30224,30224,5,post_impressionism,5
5928,23271,23271,6,art_nouveau,6
5929,2582,2582,9,renaissance,9
5930,12903,12903,1,realism,1
5931,23861,23861,0,impressionism,0
5932,31943,31943,2,romanticism,2
5933,48327,48327,3,expressionism,3
5934,11863,11863,3,expressionism,3
5935,35910,35910,1,realism,1
5936,25264,25264,3,expressionism,3
5937,41826,41826,4,baroque,4
5938,6921,6921,2,romanticism,2
5939,42059,42059,0,impressionism,0
5940,26545,26545,8,ukiyo_e,8
5941,38594,38594,7,surrealism,7
5942,25082,25082,8,ukiyo_e,8
5943,42710,42710,6,art_nouveau,6
5944,30405,30405,7,surrealism,7
5945,21095,21095,7,surrealism,7
5946,39723,39723,6,art_nouveau,6
5947,21640,21640,7,surrealism,7
5948,7112,7112,3,expressionism,3
5949,43711,43711,4,baroque,4
5950,36676,36676,3,expressionism,3
5951,46805,46805,6,art_nouveau,6
5952,37628,37628,6,art_nouveau,6
5953,31994,31994,4,baroque,4
5954,35831,35831,8,ukiyo_e,8
5955,27983,27983,7,surrealism,7
5956,27368,27368,3,expressionism,3
5957,39706,39706,4,baroque,4
5958,8971,8971,4,baroque,4
5959,48550,48550,9,renaissance,9
5960,30710,30710,0,impressionism,0
5961,27310,27310,2,romanticism,2
5962,36697,36697,9,renaissance,9
5963,18736,18736,8,ukiyo_e,8
5964,1534,1534,8,ukiyo_e,8
5965,24296,24296,3,expressionism,3
5966,14712,14712,6,art_nouveau,6
5967,35688,35688,8,ukiyo_e,8
5968,18769,18769,5,post_impressionism,5
5969,29762,29762,5,post_impressionism,5
5970,40160,40160,6,art_nouveau,6
5971,33904,33904,7,surrealism,7
5972,8546,8546,2,romanticism,2
5973,43971,43971,7,surrealism,7
5974,19326,19326,6,art_nouveau,6
5975,32466,32466,9,renaissance,9
5976,19495,19495,5,post_impressionism,5
5977,37023,37023,4,baroque,4
5978,1139,1139,2,romanticism,2
5979,37414,37414,4,baroque,4
5980,34473,34473,0,impressionism,0
5981,22675,22675,8,ukiyo_e,8
5982,12505,12505,0,impressionism,0
5983,45056,45056,9,renaissance,9
5984,3618,3618,8,ukiyo_e,8
5985,39606,39606,0,impressionism,0
5986,34857,34857,5,post_impressionism,5
5987,49110,49110,2,romanticism,2
5988,7324,7324,9,renaissance,9
5989,962,962,6,art_nouveau,6
5990,35313,35313,5,post_impressionism,5
5991,30515,30515,1,realism,1
5992,25548,25548,1,realism,1
5993,10835,10835,1,realism,1
5994,1975,1975,2,romanticism,2
5995,14765,14765,0,impressionism,0
5996,48448,48448,0,impressionism,0
5997,37970,37970,8,ukiyo_e,8
5998,39241,39241,3,expressionism,3
5999,40229,40229,9,renaissance,9
6000,41496,41496,5,post_impressionism,5
6001,40356,40356,2,romanticism,2
6002,8057,8057,9,renaissance,9
6003,45875,45875,8,ukiyo_e,8
6004,28206,28206,9,renaissance,9
6005,34179,34179,0,impressionism,0
6006,24957,24957,7,surrealism,7
6007,26350,26350,7,surrealism,7
6008,5055,5055,8,ukiyo_e,8
6009,20586,20586,4,baroque,4
6010,2678,2678,0,impressionism,0
6011,46056,46056,6,art_nouveau,6
6012,30288,30288,2,romanticism,2
6013,20468,20468,3,expressionism,3
6014,24517,24517,0,impressionism,0
6015,49857,49857,3,expressionism,3
6016,24769,24769,2,romanticism,2
6017,2762,2762,1,realism,1
6018,12403,12403,5,post_impressionism,5
6019,13249,13249,0,impressionism,0
6020,40383,40383,1,realism,1
6021,21531,21531,3,expressionism,3
6022,45683,45683,8,ukiyo_e,8
6023,39610,39610,7,surrealism,7
6024,42350,42350,7,surrealism,7
6025,32048,32048,8,ukiyo_e,8
6026,6381,6381,6,art_nouveau,6
6027,42414,42414,8,ukiyo_e,8
6028,18092,18092,9,renaissance,9
6029,38864,38864,6,art_nouveau,6
6030,30999,30999,0,impressionism,0
6031,9988,9988,0,impressionism,0
6032,42097,42097,2,romanticism,2
6033,33509,33509,6,art_nouveau,6
6034,18435,18435,3,expressionism,3
6035,44219,44219,8,ukiyo_e,8
6036,17503,17503,3,expressionism,3
6037,41735,41735,5,post_impressionism,5
6038,1417,1417,5,post_impressionism,5
6039,47550,47550,0,impressionism,0
6040,29842,29842,3,expressionism,3
6041,10311,10311,5,post_impressionism,5
6042,37556,37556,1,realism,1
6043,20847,20847,8,ukiyo_e,8
6044,19964,19964,8,ukiyo_e,8
6045,17853,17853,1,realism,1
6046,29461,29461,7,surrealism,7
6047,30541,30541,2,romanticism,2
6048,22777,22777,5,post_impressionism,5
6049,22633,22633,5,post_impressionism,5
6050,33484,33484,1,realism,1
6051,1486,1486,4,baroque,4
6052,27335,27335,1,realism,1
6053,30088,30088,7,surrealism,7
6054,2111,2111,5,post_impressionism,5
6055,43716,43716,0,impressionism,0
6056,25055,25055,6,art_nouveau,6
6057,13651,13651,1,realism,1
6058,11886,11886,5,post_impressionism,5
6059,13909,13909,4,baroque,4
6060,3131,3131,7,surrealism,7
6061,19699,19699,3,expressionism,3
6062,913,913,7,surrealism,7
6063,31140,31140,0,impressionism,0
6064,23347,23347,4,baroque,4
6065,37752,37752,4,baroque,4
6066,27876,27876,5,post_impressionism,5
6067,33486,33486,1,realism,1
6068,12429,12429,3,expressionism,3
6069,31451,31451,1,realism,1
6070,20892,20892,5,post_impressionism,5
6071,42005,42005,1,realism,1
6072,41385,41385,3,expressionism,3
6073,16430,16430,1,realism,1
6074,44225,44225,4,baroque,4
6075,29264,29264,0,impressionism,0
6076,4082,4082,8,ukiyo_e,8
6077,1331,1331,3,expressionism,3
6078,46094,46094,9,renaissance,9
6079,14543,14543,4,baroque,4
6080,34490,34490,0,impressionism,0
6081,44945,44945,6,art_nouveau,6
6082,49025,49025,3,expressionism,3
6083,13922,13922,8,ukiyo_e,8
6084,49026,49026,5,post_impressionism,5
6085,41940,41940,3,expressionism,3
6086,10530,10530,3,expressionism,3
6087,32956,32956,5,post_impressionism,5
6088,41287,41287,7,surrealism,7
6089,19002,19002,8,ukiyo_e,8
6090,33028,33028,2,romanticism,2
6091,11665,11665,2,romanticism,2
6092,30207,30207,3,expressionism,3
6093,17122,17122,8,ukiyo_e,8
6094,43222,43222,3,expressionism,3
6095,39777,39777,6,art_nouveau,6
6096,36789,36789,7,surrealism,7
6097,29824,29824,2,romanticism,2
6098,13367,13367,5,post_impressionism,5
6099,4199,4199,1,realism,1
6100,28908,28908,1,realism,1
6101,41643,41643,5,post_impressionism,5
6102,13606,13606,7,surrealism,7
6103,18237,18237,2,romanticism,2
6104,24651,24651,8,ukiyo_e,8
6105,30879,30879,1,realism,1
6106,38415,38415,5,post_impressionism,5
6107,36581,36581,7,surrealism,7
6108,17394,17394,2,romanticism,2
6109,18144,18144,2,romanticism,2
6110,9728,9728,0,impressionism,0
6111,30038,30038,6,art_nouveau,6
6112,35607,35607,5,post_impressionism,5
6113,30639,30639,5,post_impressionism,5
6114,10347,10347,3,expressionism,3
6115,44045,44045,1,realism,1
6116,30467,30467,9,renaissance,9
6117,28042,28042,8,ukiyo_e,8
6118,40977,40977,4,baroque,4
6119,19145,19145,2,romanticism,2
6120,46325,46325,5,post_impressionism,5
6121,17163,17163,0,impressionism,0
6122,14145,14145,3,expressionism,3
6123,29130,29130,8,ukiyo_e,8
6124,630,630,5,post_impressionism,5
6125,6821,6821,7,surrealism,7
6126,2276,2276,0,impressionism,0
6127,14564,14564,4,baroque,4
6128,21562,21562,1,realism,1
6129,40156,40156,7,surrealism,7
6130,44128,44128,9,renaissance,9
6131,4272,4272,0,impressionism,0
6132,6,6,7,surrealism,7
6133,2145,2145,8,ukiyo_e,8
6134,38973,38973,2,romanticism,2
6135,44230,44230,9,renaissance,9
6136,42713,42713,4,baroque,4
6137,1699,1699,2,romanticism,2
6138,39968,39968,2,romanticism,2
6139,38077,38077,8,ukiyo_e,8
6140,39524,39524,2,romanticism,2
6141,44665,44665,7,surrealism,7
6142,35432,35432,6,art_nouveau,6
6143,23251,23251,0,impressionism,0
6144,27666,27666,9,renaissance,9
6145,15550,15550,7,surrealism,7
6146,44077,44077,7,surrealism,7
6147,21956,21956,1,realism,1
6148,33726,33726,4,baroque,4
6149,15671,15671,8,ukiyo_e,8
6150,48105,48105,0,impressionism,0
6151,7132,7132,4,baroque,4
6152,26991,26991,3,expressionism,3
6153,40305,40305,5,post_impressionism,5
6154,28050,28050,1,realism,1
6155,3455,3455,0,impressionism,0
6156,20512,20512,5,post_impressionism,5
6157,2735,2735,2,romanticism,2
6158,19719,19719,4,baroque,4
6159,33137,33137,8,ukiyo_e,8
6160,39219,39219,0,impressionism,0
6161,3214,3214,6,art_nouveau,6
6162,46553,46553,0,impressionism,0
6163,7638,7638,3,expressionism,3
6164,30742,30742,9,renaissance,9
6165,17688,17688,6,art_nouveau,6
6166,47203,47203,9,renaissance,9
6167,16658,16658,7,surrealism,7
6168,1721,1721,6,art_nouveau,6
6169,38512,38512,1,realism,1
6170,6433,6433,2,romanticism,2
6171,27060,27060,8,ukiyo_e,8
6172,26726,26726,9,renaissance,9
6173,18754,18754,8,ukiyo_e,8
6174,20277,20277,4,baroque,4
6175,32378,32378,2,romanticism,2
6176,2094,2094,2,romanticism,2
6177,22029,22029,0,impressionism,0
6178,14938,14938,1,realism,1
6179,6029,6029,9,renaissance,9
6180,1864,1864,3,expressionism,3
6181,8350,8350,8,ukiyo_e,8
6182,47281,47281,8,ukiyo_e,8
6183,30205,30205,0,impressionism,0
6184,24049,24049,6,art_nouveau,6
6185,6994,6994,8,ukiyo_e,8
6186,24029,24029,2,romanticism,2
6187,27295,27295,1,realism,1
6188,14935,14935,4,baroque,4
6189,6132,6132,8,ukiyo_e,8
6190,22645,22645,1,realism,1
6191,1402,1402,1,realism,1
6192,536,536,3,expressionism,3
6193,5822,5822,4,baroque,4
6194,6348,6348,2,romanticism,2
6195,48291,48291,6,art_nouveau,6
6196,48712,48712,8,ukiyo_e,8
6197,8543,8543,2,romanticism,2
6198,19998,19998,2,romanticism,2
6199,38047,38047,5,post_impressionism,5
6200,7544,7544,5,post_impressionism,5
6201,1993,1993,2,romanticism,2
6202,32538,32538,2,romanticism,2
6203,26410,26410,3,expressionism,3
6204,41145,41145,9,renaissance,9
6205,6778,6778,1,realism,1
6206,5377,5377,9,renaissance,9
6207,2399,2399,2,romanticism,2
6208,43609,43609,4,baroque,4
6209,32146,32146,2,romanticism,2
6210,25877,25877,5,post_impressionism,5
6211,7100,7100,1,realism,1
6212,26735,26735,1,realism,1
6213,23422,23422,6,art_nouveau,6
6214,39662,39662,9,renaissance,9
6215,37222,37222,7,surrealism,7
6216,49506,49506,3,expressionism,3
6217,6156,6156,3,expressionism,3
6218,2298,2298,4,baroque,4
6219,25668,25668,8,ukiyo_e,8
6220,27093,27093,4,baroque,4
6221,6046,6046,8,ukiyo_e,8
6222,36549,36549,7,surrealism,7
6223,26280,26280,4,baroque,4
6224,4265,4265,4,baroque,4
6225,39383,39383,3,expressionism,3
6226,13542,13542,5,post_impressionism,5
6227,38803,38803,9,renaissance,9
6228,4165,4165,8,ukiyo_e,8
6229,26063,26063,0,impressionism,0
6230,10629,10629,5,post_impressionism,5
6231,37173,37173,1,realism,1
6232,1956,1956,1,realism,1
6233,16671,16671,5,post_impressionism,5
6234,34035,34035,8,ukiyo_e,8
6235,28416,28416,9,renaissance,9
6236,1731,1731,2,romanticism,2
6237,25764,25764,3,expressionism,3
6238,31640,31640,6,art_nouveau,6
6239,7781,7781,8,ukiyo_e,8
6240,19961,19961,3,expressionism,3
6241,32533,32533,5,post_impressionism,5
6242,19193,19193,1,realism,1
6243,18960,18960,1,realism,1
6244,35363,35363,9,renaissance,9
6245,38318,38318,6,art_nouveau,6
6246,23751,23751,3,expressionism,3
6247,30258,30258,9,renaissance,9
6248,8113,8113,4,baroque,4
6249,48562,48562,5,post_impressionism,5
6250,10791,10791,7,surrealism,7
6251,32834,32834,5,post_impressionism,5
6252,25056,25056,7,surrealism,7
6253,41776,41776,1,realism,1
6254,31981,31981,2,romanticism,2
6255,8194,8194,8,ukiyo_e,8
6256,33191,33191,1,realism,1
6257,14381,14381,0,impressionism,0
6258,40920,40920,9,renaissance,9
6259,7234,7234,6,art_nouveau,6
6260,26988,26988,0,impressionism,0
6261,10069,10069,1,realism,1
6262,32280,32280,7,surrealism,7
6263,35074,35074,6,art_nouveau,6
6264,34184,34184,7,surrealism,7
6265,29579,29579,6,art_nouveau,6
6266,42110,42110,4,baroque,4
6267,31144,31144,8,ukiyo_e,8
6268,1166,1166,9,renaissance,9
6269,49834,49834,8,ukiyo_e,8
6270,35300,35300,2,romanticism,2
6271,37353,37353,5,post_impressionism,5
6272,48203,48203,5,post_impressionism,5
6273,47542,47542,1,realism,1
6274,29853,29853,2,romanticism,2
6275,37187,37187,4,baroque,4
6276,32390,32390,3,expressionism,3
6277,17271,17271,4,baroque,4
6278,22930,22930,2,romanticism,2
6279,44194,44194,6,art_nouveau,6
6280,36808,36808,1,realism,1
6281,26794,26794,7,surrealism,7
6282,2269,2269,3,expressionism,3
6283,23691,23691,8,ukiyo_e,8
6284,28537,28537,8,ukiyo_e,8
6285,2445,2445,9,renaissance,9
6286,23182,23182,4,baroque,4
6287,24069,24069,3,expressionism,3
6288,21847,21847,0,impressionism,0
6289,24757,24757,8,ukiyo_e,8
6290,17983,17983,5,post_impressionism,5
6291,19303,19303,4,baroque,4
6292,18276,18276,0,impressionism,0
6293,47515,47515,7,surrealism,7
6294,5407,5407,9,renaissance,9
6295,2348,2348,0,impressionism,0
6296,26360,26360,2,romanticism,2
6297,45208,45208,7,surrealism,7
6298,16507,16507,7,surrealism,7
6299,33745,33745,9,renaissance,9
6300,27989,27989,7,surrealism,7
6301,32365,32365,4,baroque,4
6302,9224,9224,0,impressionism,0
6303,8370,8370,3,expressionism,3
6304,46800,46800,7,surrealism,7
6305,39141,39141,5,post_impressionism,5
6306,9769,9769,4,baroque,4
6307,31271,31271,6,art_nouveau,6
6308,9555,9555,0,impressionism,0
6309,33645,33645,0,impressionism,0
6310,35137,35137,3,expressionism,3
6311,22860,22860,3,expressionism,3
6312,7895,7895,5,post_impressionism,5
6313,34963,34963,6,art_nouveau,6
6314,38173,38173,1,realism,1
6315,1788,1788,7,surrealism,7
6316,26476,26476,6,art_nouveau,6
6317,32995,32995,3,expressionism,3
6318,892,892,4,baroque,4
6319,14720,14720,8,ukiyo_e,8
6320,31571,31571,9,renaissance,9
6321,6735,6735,7,surrealism,7
6322,38670,38670,8,ukiyo_e,8
6323,18430,18430,3,expressionism,3
6324,18537,18537,3,expressionism,3
6325,430,430,0,impressionism,0
6326,25627,25627,1,realism,1
6327,11189,11189,4,baroque,4
6328,12708,12708,1,realism,1
6329,9738,9738,4,baroque,4
6330,48873,48873,0,impressionism,0
6331,12030,12030,5,post_impressionism,5
6332,32822,32822,4,baroque,4
6333,49636,49636,7,surrealism,7
6334,1616,1616,5,post_impressionism,5
6335,2864,2864,8,ukiyo_e,8
6336,252,252,2,romanticism,2
6337,7964,7964,3,expressionism,3
6338,27815,27815,0,impressionism,0
6339,676,676,4,baroque,4
6340,7096,7096,3,expressionism,3
6341,44809,44809,5,post_impressionism,5
6342,10873,10873,9,renaissance,9
6343,40077,40077,0,impressionism,0
6344,16529,16529,6,art_nouveau,6
6345,15982,15982,4,baroque,4
6346,48974,48974,6,art_nouveau,6
6347,1670,1670,5,post_impressionism,5
6348,24273,24273,5,post_impressionism,5
6349,14273,14273,8,ukiyo_e,8
6350,10612,10612,3,expressionism,3
6351,2644,2644,9,renaissance,9
6352,19387,19387,3,expressionism,3
6353,13571,13571,0,impressionism,0
6354,32647,32647,2,romanticism,2
6355,14424,14424,6,art_nouveau,6
6356,30950,30950,4,baroque,4
6357,8296,8296,4,baroque,4
6358,17050,17050,1,realism,1
6359,20904,20904,3,expressionism,3
6360,17915,17915,3,expressionism,3
6361,44943,44943,2,romanticism,2
6362,42548,42548,6,art_nouveau,6
6363,48168,48168,5,post_impressionism,5
6364,38901,38901,0,impressionism,0
6365,9022,9022,1,realism,1
6366,8755,8755,7,surrealism,7
6367,10595,10595,0,impressionism,0
6368,44397,44397,1,realism,1
6369,46145,46145,0,impressionism,0
6370,34927,34927,3,expressionism,3
6371,38307,38307,6,art_nouveau,6
6372,39600,39600,1,realism,1
6373,21041,21041,1,realism,1
6374,34634,34634,4,baroque,4
6375,29399,29399,7,surrealism,7
6376,13426,13426,5,post_impressionism,5
6377,22764,22764,8,ukiyo_e,8
6378,29453,29453,6,art_nouveau,6
6379,24304,24304,1,realism,1
6380,37749,37749,8,ukiyo_e,8
6381,44477,44477,1,realism,1
6382,47524,47524,6,art_nouveau,6
6383,23770,23770,5,post_impressionism,5
6384,18221,18221,0,impressionism,0
6385,24221,24221,7,surrealism,7
6386,18106,18106,1,realism,1
6387,1053,1053,8,ukiyo_e,8
6388,16356,16356,0,impressionism,0
6389,866,866,4,baroque,4
6390,1974,1974,3,expressionism,3
6391,45841,45841,1,realism,1
6392,4071,4071,6,art_nouveau,6
6393,48783,48783,2,romanticism,2
6394,42653,42653,3,expressionism,3
6395,9803,9803,1,realism,1
6396,21993,21993,6,art_nouveau,6
6397,16231,16231,4,baroque,4
6398,48491,48491,6,art_nouveau,6
6399,20558,20558,5,post_impressionism,5
6400,13469,13469,3,expressionism,3
6401,44366,44366,3,expressionism,3
6402,5734,5734,6,art_nouveau,6
6403,18457,18457,1,realism,1
6404,14791,14791,2,romanticism,2
6405,45465,45465,9,renaissance,9
6406,32688,32688,2,romanticism,2
6407,10289,10289,4,baroque,4
6408,46322,46322,8,ukiyo_e,8
6409,38919,38919,6,art_nouveau,6
6410,32414,32414,9,renaissance,9
6411,47059,47059,6,art_nouveau,6
6412,48276,48276,1,realism,1
6413,10941,10941,0,impressionism,0
6414,30904,30904,9,renaissance,9
6415,12475,12475,4,baroque,4
6416,18067,18067,0,impressionism,0
6417,15590,15590,3,expressionism,3
6418,36067,36067,9,renaissance,9
6419,29235,29235,6,art_nouveau,6
6420,37976,37976,3,expressionism,3
6421,18597,18597,3,expressionism,3
6422,22215,22215,0,impressionism,0
6423,25018,25018,9,renaissance,9
6424,9667,9667,8,ukiyo_e,8
6425,532,532,4,baroque,4
6426,37225,37225,4,baroque,4
6427,686,686,7,surrealism,7
6428,39186,39186,7,surrealism,7
6429,26326,26326,8,ukiyo_e,8
6430,16895,16895,3,expressionism,3
6431,18104,18104,3,expressionism,3
6432,46169,46169,4,baroque,4
6433,41135,41135,4,baroque,4
6434,4699,4699,9,renaissance,9
6435,7182,7182,0,impressionism,0
6436,44181,44181,2,romanticism,2
6437,46337,46337,8,ukiyo_e,8
6438,6434,6434,3,expressionism,3
6439,624,624,2,romanticism,2
6440,43996,43996,8,ukiyo_e,8
6441,22589,22589,2,romanticism,2
6442,14361,14361,2,romanticism,2
6443,42683,42683,2,romanticism,2
6444,28070,28070,8,ukiyo_e,8
6445,44831,44831,4,baroque,4
6446,14933,14933,6,art_nouveau,6
6447,928,928,1,realism,1
6448,47677,47677,0,impressionism,0
6449,3673,3673,7,surrealism,7
6450,9351,9351,4,baroque,4
6451,24962,24962,1,realism,1
6452,44801,44801,6,art_nouveau,6
6453,35194,35194,3,expressionism,3
6454,5537,5537,9,renaissance,9
6455,22962,22962,1,realism,1
6456,22317,22317,6,art_nouveau,6
6457,499,499,3,expressionism,3
6458,9025,9025,2,romanticism,2
6459,25918,25918,6,art_nouveau,6
6460,48023,48023,1,realism,1
6461,16992,16992,9,renaissance,9
6462,25088,25088,1,realism,1
6463,5954,5954,6,art_nouveau,6
6464,6231,6231,2,romanticism,2
6465,39651,39651,0,impressionism,0
6466,46290,46290,2,romanticism,2
6467,1673,1673,1,realism,1
6468,38269,38269,2,romanticism,2
6469,26967,26967,5,post_impressionism,5
6470,18035,18035,3,expressionism,3
6471,32411,32411,4,baroque,4
6472,48527,48527,1,realism,1
6473,45344,45344,7,surrealism,7
6474,18109,18109,0,impressionism,0
6475,20713,20713,0,impressionism,0
6476,41771,41771,8,ukiyo_e,8
6477,24379,24379,5,post_impressionism,5
6478,6651,6651,8,ukiyo_e,8
6479,13852,13852,3,expressionism,3
6480,43141,43141,9,renaissance,9
6481,13822,13822,3,expressionism,3
6482,31483,31483,2,romanticism,2
6483,24422,24422,8,ukiyo_e,8
6484,48072,48072,1,realism,1
6485,18491,18491,7,surrealism,7
6486,15711,15711,4,baroque,4
6487,25012,25012,3,expressionism,3
6488,8059,8059,1,realism,1
6489,41759,41759,5,post_impressionism,5
6490,27784,27784,0,impressionism,0
6491,28065,28065,4,baroque,4
6492,19113,19113,2,romanticism,2
6493,36629,36629,7,surrealism,7
6494,16497,16497,1,realism,1
6495,19707,19707,6,art_nouveau,6
